image_id,original_path,source_dataset,original_label,normalized_label,encoded_label,sha256,phash,flagged
img_000593,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-7688430-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,e8b7572e65082e9482b651df5dd2afc0f412e735d3f43f70092dc84da7a92f6a,9165c63ae8693c6d,False
img_000594,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-7788460-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,d5d0163bb1348a88c27381367751bd45f24818059e38fd874934156a3dfcbe0e,dc668329873c473d,False
img_000595,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-7822291-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,8f7fbff3f9d8b2f584b291ed8a89ff9a7f4d649021f792b1a002c1000fd48a10,d476c31bc50d9cc3,False
img_000596,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-7909775-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,30b7022628438dbb20ba772b98c91cdfcfe83ece269dbd26c49c2040da3ef50e,d0f6e33fb10d2886,False
img_000597,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-7979-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,681a96a545dd3a0d71e6a7729dfec78a590dd27e1c4f6981e7915fa828397fde,c074b63a974b2d87,False
img_000598,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-8106836-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,e8880f85169e0bbcea3b120448cac8c32b5becfe7ad9aa3e478149979be6093c,84a2ebbbb86aac1a,False
img_000599,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-820420-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,99bc6e55a2bfc8989abd0c8e59fd4379a9755a868391ded0c36a7df39afcb9db,d83fc71e1a4b1d14,False
img_000600,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-8314555-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,2aa94bf8f03f5d89ca54fedaed591e958a4cec041f22cf385b57bec1ba8ddeb4,91a7c63be629e069,False
img_000601,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-8377377-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,f94ea6ba762ada33f1b9a3f159fa7c9d1f3f2c6cb01fcdae85da4c8974b3de8e,c06ff65e444a3c69,False
img_000602,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-8385372-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,d3527702d37fa587f5599decd419d52f3da522cb530b5105ac7308ca6ba7501e,9065c71ee13bb14b,False
img_000603,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-842024-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,f936fede0af321d1959e74d4c22cb7cf9a1626026e029e59cc6fbb16b0edb503,912be63efa5a1e40,False
img_000604,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-8427429-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,c2812aff83b83795a1b77eeca9927f6bd3ab7d74b71ec4657b524f192ecc8473,d06ac37ae93da886,False
img_000605,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-8435135-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,6cc13d1d3cfd6f2c494c2b633696f18ddd5feda4134ff2d6f59142956196c263,91ade23ee8683c69,False
img_000606,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-8507816-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,47cacfeac82b05aabf20d230924bf4a215b7406febe3be1662dedd7220ec0a8c,c060c31bd3cb9f93,False
img_000607,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-8544560-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,c5af9ec0a7d1255584656cdf8b07470be8a0c9d0ea7349278226c8bb0622e803,d4f4c21bc31bb4c3,False
img_000608,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-8574414-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,dd77f9588d9f1cf925b0e8997dbc04a2f010c0caeefe502d0d60d96ae41885ce,9127c71ee46a3cca,False
img_000609,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-874167-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,f4280a7b7474044b964e66ca9bded6de05f86348234087a9bb568ce6c63327f8,c116e79e6cc73a81,False
img_000610,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-8903181-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,d5fc4de1434c9df5154668db05ee575859384af16221c4fe37f790fbca537c2b,942aaf9eec0f1a4a,False
img_000611,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-9018258-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,728d220a07f9f9b16429b994f967f68161b0517c156c8bd59dd67483beb8b42a,d4f0e78bad293126,False
img_000612,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-9039335-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,be79f1f7d7d4be2fd8f739c0b68f705cf20fd6fa431d13a1ba8eee451136866e,d02de73eaa4b3b80,False
img_000613,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-904779-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,2afc2f379e583e0fb31c5c716aae17eeb4474bce6877b3a5520ccf686379a94a,902bc63af9593969,False
img_000614,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-9240664-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,e4c2f24204fdfd690a593fca5be79fbd800ade5cdbe9e864b3b806a5c6086e3c,812bc77ae8587d49,False
img_000615,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-9325276-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,c25029523e1cd76ed5eee5e57b4bcdd88f3ec1e6d92b604c9bb10f56a4b3148b,91fd871a854e31c7,False
img_000616,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-9342284-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,53e721016d5c42e526e281afdde9070fdf68dfce0f4652c0d6d1595cbf5f66f1,913dc75a9cc93994,False
img_000617,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-9476607-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,490c4590cf747bf024d7b0dade8f79f02df328774371195c3afb191865c83210,d005c31f9dc9bcca,False
img_000618,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-9564688-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,88456b1f758d7b8154b5d5368e81d082b84bcbb962b223cad0200fc5343db542,d46de71eab283c60,False
img_000619,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-9564688-0002.jpeg,dataset_1,PNEUMONIA,VIRAL,2,b7d84b34a5a7bf5f5cd2d46bb1c6e822ebcdabecc7f9e84bfc995a9e2a9d3dba,d46de71a9f613824,False
img_000620,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-9584831-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,6fa6df716e124252e68155844e3394e1be0cea44cb676d274f5693fdf1825eb2,d0e5c61be11be568,False
img_000621,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-9671740-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,6489e481f7bb8af244900902772dd664de55659cea3e007be795673b7fcff65d,c137c61ebcc83e49,False
img_000622,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-9783315-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,cac24c359fc13669596a69d41225be7aace3f520b5e560e592a0a84a837c3e5b,d40af75b5d541e50,False
img_000623,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-9890836-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,bd9bc6eca80af125516814dfb5b16be8c65c05e345274f5b865ac3ed97c71a92,9123c23aea78f86b,False
img_000624,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-9968655-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,24b785aaa09da2f13be00ab9c214aa1d372cc6dee4d58b02c5df776babe29285,d026e30fd84b7cd2,False
img_000625,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1003233-0001.jpeg,dataset_1,NORMAL,NORMAL,0,1b0cc79a57b88cc4bc7988227aad571797d7eebcf2d08377492c8633e4037acb,91fd873a38693968,False
img_000626,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1012843-0001.jpeg,dataset_1,NORMAL,NORMAL,0,b6d68f1c3f257277914a2cba0d96b1d512c1717da50c41b2e37da11d04f5b216,816bc67a78797911,False
img_000627,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1014768-0001.jpeg,dataset_1,NORMAL,NORMAL,0,c2c0524d3548280be2eb57f5f6f9d274c063c1316285feb5172eb458768e2e17,d47ec71bbd0d2884,False
img_000628,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1023731-0001.jpeg,dataset_1,NORMAL,NORMAL,0,8edb0aaf6b00b6f8cdb6f1164d2c5dca54cea9d3c622c980aa5fcf252de32d4b,896fc74a4f4519c9,False
img_000629,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1029510-0001.jpeg,dataset_1,NORMAL,NORMAL,0,d7d799df94ad1e778fb0516f1894b9466564fa5dbc5a51f576a182c616c4e4da,d02dc60fcc6d3cc6,False
img_000630,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1031320-0001.jpeg,dataset_1,NORMAL,NORMAL,0,3013787df751490002eb341cbb1a9690fe22b879167283b5613aecfa5169382f,816eca58cd499ecb,False
img_000631,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1034239-0001.jpeg,dataset_1,NORMAL,NORMAL,0,c7a7455678160bc97e42bf80d6057a975de8d01fa500974316fa6ac28fded98b,d17c8639bd4c1c9c,False
img_000632,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1041364-0001.jpeg,dataset_1,NORMAL,NORMAL,0,301e2190d18100a1a08a5d0785cb9563105aca809bb313e6c6ceeacc311d1292,816fc65ac94d49cd,False
img_000633,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1044645-0001.jpeg,dataset_1,NORMAL,NORMAL,0,d26330cbdc9c7a481b0928fb28fb62662e1b8b804b8eae00986d0270b37a2810,d46ec71fcd052cc4,False
img_000634,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1055663-0001.jpeg,dataset_1,NORMAL,NORMAL,0,91c3cb7e4c579b7f9d7f48780575caacfbc51898841cdc0d0d1a388bbba47203,993da71ec91a4c4d,False
img_000635,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1063934-0001.jpeg,dataset_1,NORMAL,NORMAL,0,d19a83fb4dff4aa8a874ff549d62782aa9aefe88c70a76a1d0d8a9c055c83511,907ec65adc591dc4,False
img_000636,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1064313-0001.jpeg,dataset_1,NORMAL,NORMAL,0,ec1e654fd0b52afc0b5906c3be29d2617dbd69585e7d74020f0f7b5640e83ddf,d46dc71acd4d2cc4,False
img_000637,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1064313-0002.jpeg,dataset_1,NORMAL,NORMAL,0,56598c7a0a62bc0220d0169b14ab5bc8e19bb60dcfbf159e78350734b8f8f20d,906de71ecd0d6c45,False
img_000638,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1068231-0001.jpeg,dataset_1,NORMAL,NORMAL,0,a4adf28620a98c5f8346ef30e6400041c36d968489d7c48261857da4b2e8dc88,917ca73a8f3d280d,False
img_000639,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1068326-0001.jpeg,dataset_1,NORMAL,NORMAL,0,c1d6252399ea2b336bb77b49d76a76fddf9223b2cece4252200bcb75e3877291,d03bc29afcc626a6,False
img_000640,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1070073-0001.jpeg,dataset_1,NORMAL,NORMAL,0,f9c73787bb2dd73f0f99424ee07b787015df94921ade5d3e5a8b7830543ff6df,903dc71e99dd3894,False
img_000641,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1070073-0002.jpeg,dataset_1,NORMAL,NORMAL,0,cb559adf6093220c69b6ea910b5919e8a4569cce2055f527dd3305c433fe3ce2,817f071a124f7c3d,False
img_000642,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1080088-0001.jpeg,dataset_1,NORMAL,NORMAL,0,87f8bf6b9737768786a56329b0c876d9abaeef90ac0fb9834c04b91c80791c9e,95ecce388d4d4cc6,False
img_000643,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1097039-0001.jpeg,dataset_1,NORMAL,NORMAL,0,2d2fac07b7bf26ea0163f7dc4e4c8c6b35ea4ce1ae13aa46467833ed0ef684ee,d17c873bbd2c2984,False
img_000644,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1101909-0001.jpeg,dataset_1,NORMAL,NORMAL,0,0d18be45478e00abb1bd88b4c327a89bc855dbd3dfb5ef88aa08da34bc7a775e,dd3ec21bc549186d,False
img_000645,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1128157-0001.jpeg,dataset_1,NORMAL,NORMAL,0,1eab167cd836a153ddeb61a0e59ff21b276fb79b0aab70491605a77ffc52f4ac,917de73ae9692828,False
img_000646,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1140710-0001.jpeg,dataset_1,NORMAL,NORMAL,0,7fed99488be067aac081af694d1a31a97fc3bb8c11977d62eda0e8d94aacacda,d47e871f0d852ccc,False
img_000647,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1150393-0001.jpeg,dataset_1,NORMAL,NORMAL,0,0fdc440f4c4ce0440000e4508b26aedf200120bebf0ff2321e4712f09de0bd3b,9829c71eda4b3d68,False
img_000648,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1156778-0001.jpeg,dataset_1,NORMAL,NORMAL,0,45ce7e201e4a3a159bf556f0987dca308a9c227e033d8d917ca5b66e26f2e446,d46ea72b4d4c68c3,False
img_000649,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1165014-0001.jpeg,dataset_1,NORMAL,NORMAL,0,23438b885fc88a0060ec990a52017ad1f006ee38644f6f7fea0389b3b5010395,d12dc60bd86979b8,False
img_000650,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1165014-0002.jpeg,dataset_1,NORMAL,NORMAL,0,d00e53ba67712bada31ba319e9bb80cd311aee83e2ec492c04b452110f002f5e,896f471a0e4d3ce5,False
img_000651,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1170804-0001.jpeg,dataset_1,NORMAL,NORMAL,0,b5048bbac9e231d2ef4aaad2a092c664bab2b045ae3bfc7857483517f053a780,996fc71a491d384d,False
img_000652,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1177627-0001.jpeg,dataset_1,NORMAL,NORMAL,0,a96576ced9f5ba8a1ff8285b8a34248652e1d7e3a8efecb35c8a9f42fc6fb6e4,9129c21eca6f7d61,False
img_000653,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1196989-0001.jpeg,dataset_1,NORMAL,NORMAL,0,efa38e833d5172ebd3314f92cf26b657aa740becb3926f715c88e1858b99fa13,903bd61e1d159597,False
img_000654,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1203236-0001.jpeg,dataset_1,NORMAL,NORMAL,0,f2fb24e09ff07664c17fe32b9ec66ae5d8beb630d195efd0baab3e92b2b0da4c,9579ce3a994839d8,False
img_000655,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1206638-0001.jpeg,dataset_1,NORMAL,NORMAL,0,32a87bb327c7002cc4001a9bb39d45a56b8bf4f0a73ba5e48b0c4d4bfefd190d,917bce5a514e1987,False
img_000656,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1241506-0001.jpeg,dataset_1,NORMAL,NORMAL,0,cbff89bb00a4c59246745929e995a2b16b6cebb1ae8c393a06f02ebd397d3f12,95fcc73a8d2c2c4c,False
img_000657,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1243491-0001.jpeg,dataset_1,NORMAL,NORMAL,0,70f3fdfeb4131bcde4c45c3cef055e5a00ee5aea345bc19a76742caa7732b921,dd2cc70b6d4d2cc4,False
img_000658,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1261648-0001.jpeg,dataset_1,NORMAL,NORMAL,0,08f8bb9b8331f0c90740667c2d2846e14973794f694bf61604d31e05f3b757ba,d464c61fed6c2cc4,False
img_000659,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1311502-0001.jpeg,dataset_1,NORMAL,NORMAL,0,d65d3bfd456814dbf7afb375008adb81d41998f7978a2d28d4e836615999137f,907de63a296d3c4c,False
img_000660,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1314288-0001.jpeg,dataset_1,NORMAL,NORMAL,0,cff1238a229380fc30220b46bbaa5e545442cfffeb77ee366ae535a34700aa5f,c5eec74bc96d60c0,False
img_000661,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1317636-0001.jpeg,dataset_1,NORMAL,NORMAL,0,bda82ed6e23e4592493e8a431f3cb221025caae923655492d9e2e8c63211e37e,c03fe25d38c53d13,False
img_000662,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-132181-0001.jpeg,dataset_1,NORMAL,NORMAL,0,777e1ba85ad95ab6261f4e80b0571d471ee89865326f62d134e057fcf9a93cb9,803de71ede4b3868,False
img_000663,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1323979-0001.jpeg,dataset_1,NORMAL,NORMAL,0,e8abe4f3244ccd748447b6f4f73d53d079c6ab1ca523a7d2519fe94bfb0a3320,913cc61b9ccd3d98,False
img_000664,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1325139-0001.jpeg,dataset_1,NORMAL,NORMAL,0,595ae3a8750ff734cef97d6a1860b85b6b8225f974813219e1f50f736ac86d9e,912dc71ef84939e1,False
img_000665,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-133685-0001.jpeg,dataset_1,NORMAL,NORMAL,0,596647a38d6afa637a9a43d2d5a094c298d9cb26f5f10b4a8f5df418364c9cdf,d938c71ee91839c9,False
img_000666,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1352927-0001.jpeg,dataset_1,NORMAL,NORMAL,0,b1a1e0959c049b3196871251a6160058aa85d5fa874528c39bb97d03614ec455,9129e23ab86939f9,False
img_000667,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1355454-0001.jpeg,dataset_1,NORMAL,NORMAL,0,70f4278f3b0d66b5c2e1f82334129635b6422127744435c9176f4731722d6eb7,d56f870b8d2c6c64,False
img_000668,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-137300-0001.jpeg,dataset_1,NORMAL,NORMAL,0,68fdf8d382d0b7cd17064bceedf59f6c78ec91103477d8bf50c12297dd3fdb36,9133c61af465b6c6,False
img_000669,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-141619-0001.jpeg,dataset_1,NORMAL,NORMAL,0,5418b692fd666bf92044090465be3229693f83d415f82bb36e42f71987b5eeba,d03be61a784d19dc,False
img_000670,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1429145-0001.jpeg,dataset_1,NORMAL,NORMAL,0,6671f180daaf54c42b106f4c1da7aee60b7eeea8ddf4b59f44e385846ad537de,956e0f0b455c4cf5,False
img_000671,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1429145-0002.jpeg,dataset_1,NORMAL,NORMAL,0,86adbfc5ae47619e4fa27b8bd3d9d64c02dafa56e4824ae3a69e0bf845d27253,d02bc31becc83dd1,False
img_000672,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1440428-0001.jpeg,dataset_1,NORMAL,NORMAL,0,04fccc7efa12ae9753a440bc9e4e060ffb7ddd0063e9b3939b056644b9f3480f,d47dc71a93833991,False
img_000673,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1444388-0001.jpeg,dataset_1,NORMAL,NORMAL,0,c3a484a84fe16850259a8207097333d31893b36e1bf48e60225a7d594fa0d6fc,d13ac71afd8c3a84,False
img_000674,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1444388-0002.jpeg,dataset_1,NORMAL,NORMAL,0,e5d0b5b4f7f06fabe69589dfa5d5006b172939bdc9ce5cb85f5e934a2563b061,d47ee31bc9a528a4,False
img_000675,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-145240-0001.jpeg,dataset_1,NORMAL,NORMAL,0,db40b6c504aed9addfed17ad67f27dd4710eb28e31ce2af4103ee548a6fbc148,d03ad21f1c551d9d,False
img_000676,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1455093-0001.jpeg,dataset_1,NORMAL,NORMAL,0,79f82a9068cb3713ad2fa431a1a7ddc8f73a393ab3a53de0e59ca7938d72dc0c,902bc21edcf03db3,False
img_000677,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1456124-0001.jpeg,dataset_1,NORMAL,NORMAL,0,059d6aa07554dc52168f5c536e28fbce3e7e1da317f78609a76cf8b2a2e3b6e5,d47e871e8d0d6c86,False
img_000678,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1456124-0002.jpeg,dataset_1,NORMAL,NORMAL,0,515a00c38716aa59fad413053d6ab4b4b7af600912175d556e2f1701d7542836,9164871acd6d39c7,False
img_000679,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1457994-0001.jpeg,dataset_1,NORMAL,NORMAL,0,46c9ea6d3c6ef09eac134e3cb3294caaa63aa2b8c5327814ebfa3f2e81d24af0,912fc74b98c93b92,False
img_000680,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1465577-0001.jpeg,dataset_1,NORMAL,NORMAL,0,6d36f70d4180eebc53e3776b1eff30f3cdff3b14e2b38ff1f34367de00e7decd,816dc63aea8f78b0,False
img_000681,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1476994-0001.jpeg,dataset_1,NORMAL,NORMAL,0,6c29a262508d6960b89723170966924e5734d1c4defe70e0dc09b0b774badd0f,957c873cad2c4ccc,False
img_000682,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1482788-0001.jpeg,dataset_1,NORMAL,NORMAL,0,19183f05ee5f9b84e1b29849e4d3be9543e6c8133feefb035820c3f7ea9eb4e5,d57e872f0d2d0cc4,False
img_000683,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1504793-0001.jpeg,dataset_1,NORMAL,NORMAL,0,0fdd17f9e7ce7a525551e2822a48dda101a034e80c51feb2bb4fb6e8aebd2be8,c06f4758e1e4e8e6,False
img_000684,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1505602-0001.jpeg,dataset_1,NORMAL,NORMAL,0,b13c08aa858c722c4bc29568e07bf374129517418bee62a79857c8b2d52ccc9b,9169c61af9693dc1,False
img_000685,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1505602-0002.jpeg,dataset_1,NORMAL,NORMAL,0,bae318eb07a7734078e75d547eb4e2d64ea867ee34b4008470d65639046b58fc,912dce3ad959184f,False
img_000686,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1507671-0001.jpeg,dataset_1,NORMAL,NORMAL,0,b0ec53e8c40f2a5caea27896aa499e8dc58fbbdebffd55e85d244066993cc354,91fe8e3a8d29346c,False
img_000687,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1507671-0002.jpeg,dataset_1,NORMAL,NORMAL,0,0b6b4813c1003a68cb2feb7f8416ae546adf880a6358f39420072fa07cd2315e,817b461a594f393d,False
